TGP^A;Teekay LNG Partners L.P. 9.00% Series A Cumulative Redeemable Perpetual Preferred Units representing limited partner interests;Bermuda;;
TGP^B;Teekay LNG Partners L.P. 8.50% Series B Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Units representing limited partner interests;Bermuda;;
TGS;Transportadora de Gas del Sur SA TGS Common Stock;Argentina;Public Utilities;Natural Gas Distribution
TGT;Target Corporation Common Stock;United States;Consumer Services;Department/Specialty Retail Stores
THC;Tenet Healthcare Corporation Common Stock;United States;Health Care;Hospital/Nursing Management
THG;Hanover Insurance Group Inc;United States;Finance;Property-Casualty Insurers
THO;Thor Industries Inc. Common Stock;United States;Consumer Non-Durables;Homebuilding
THQ;Tekla Healthcare Opportunies Fund Shares of Beneficial Interest;United States;;
THR;Thermon Group Holdings Inc. Common Stock;United States;Energy;Industrial Machinery/Components
THS;Treehouse Foods Inc. Common Stock;United States;Consumer Non-Durables;Packaged Foods
THW;Tekla World Healthcare Fund Shares of Beneficial Interest;United States;;
TIMB;TIM S.A. American Depositary Shares (Each representing 5 Common Shares) ;;Public Utilities;Telecommunications Equipment
TINV;Tiga Acquisition Corp. Class A Ordinary Shares;Singapore;Finance;Business Services
TISI;Team Inc. Common Stock;United States;Consumer Services;Other Consumer Services
TIXT;TELUS International (Cda) Inc. Subordinate Voting Shares;;;
TJX;TJX Companies Inc. (The) Common Stock;United States;Consumer Services;Clothing/Shoe/Accessory Stores
TK;Teekay Corporation Common Stock;Bermuda;Transportation;Marine Transportation
TKC;Turkcell Iletisim Hizmetleri AS Common Stock;Turkey;Public Utilities;Telecommunications Equipment
TKR;Timken Company (The) Common Stock;United States;Capital Goods;Metal Fabrications
TLK;PT Telekomunikasi Indonesia Tbk;Indonesia;Public Utilities;Telecommunications Equipment
TLYS;Tilly's Inc. Common Stock;United States;Consumer Services;Clothing/Shoe/Accessory Stores
TM;Toyota Motor Corporation Common Stock;Japan;Capital Goods;Auto Manufacturing
TME;Tencent Music Entertainment Group American Depositary Shares each representing two Class A Ordinary Shares;;Consumer Services;Broadcasting
TMHC;Taylor Morrison Home Corporation Common Stock;United States;Capital Goods;Homebuilding
TMO;Thermo Fisher Scientific Inc Common Stock;United States;Capital Goods;Industrial Machinery/Components
TMST;TimkenSteel Corporation Common Shares;United States;Basic Industries;Steel/Iron Ore
TMX;Terminix Global Holdings Inc. Common Stock;;Consumer Services;Other Consumer Services
TNC;Tennant Company Common Stock;United States;Technology;Industrial Machinery/Components
TNET;TriNet Group Inc. Common Stock;;Miscellaneous;Business Services
TNK;Teekay Tankers Ltd.;Bermuda;Consumer Services;Marine Transportation
TNP;Tsakos Energy Navigation Ltd Common Shares;Greece;Transportation;Marine Transportation
TNP^D;Tsakos Energy Navigation Ltd 8.75% Series D Cumulative Redeemable Perpetual Preferred Shares;Greece;;
TNP^E;Tsakos Energy Navigation Ltd Series E Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00;Greece;;
TNP^F;Tsakos Energy Navigation Ltd Series F Fixed-to-Floating Rate Cumulative Redeemable Perpetual Preferred Shares par value $1.00;Greece;;
TOL;Toll Brothers Inc. Common Stock;United States;Capital Goods;Homebuilding
TOT;Total SE;France;Energy;Oil & Gas Production
TPB;Turning Point Brands Inc. Common Stock;United States;Consumer Non-Durables;Tobacco
TPC;Tutor Perini Corporation Common Stock;United States;Basic Industries;General Bldg Contractors - Nonresidential Bldgs
TPGY;TPG Pace Beneficial Finance Corp. Class A Ordinary Shares;United States;Finance;Business Services
TPH;Tri Pointe Homes Inc. Common Stock;United States;Capital Goods;Homebuilding
TPL;Texas Pacific Land Corporation Common Stock;United States;Energy;Oil & Gas Production
TPR;Tapestry Inc. Common Stock;United States;Consumer Non-Durables;Apparel
TPRE;Third Point Reinsurance Ltd. Common Shares;;Finance;Property-Casualty Insurers
TPVG;TriplePoint Venture Growth BDC Corp. Common Stock;;;
TPVY;TriplePoint Venture Growth BDC Corp. 5.75% Notes due 2022;;;
TPX;Tempur Sealy International Inc. Common Stock;United States;Consumer Durables;Home Furnishings
TPZ;Tortoise Power and Energy Infrastructure Fund Inc Common Stock;United States;;
TR;Tootsie Roll Industries Inc. Common Stock;United States;Consumer Non-Durables;Specialty Foods
TRC;Tejon Ranch Co Common Stock;United States;Finance;Real Estate
TREB;Trebia Acquisition Corp. Class A Ordinary Shares;United States;Finance;Business Services
TREC;Trecora Resources Common Stock;United States;Energy;Integrated oil Companies
TREX;Trex Company Inc. Common Stock;United States;Basic Industries;Forest Products
TRGP;Targa Resources Inc. Common Stock;United States;Public Utilities;Natural Gas Distribution
TRI;Thomson Reuters Corp Ordinary Shares;United States;Consumer Services;Publishing
TRN;Trinity Industries Inc. Common Stock;United States;Capital Goods;Railroads
TRNO;Terreno Realty Corporation Common Stock;United States;Finance;Real Estate
TROX;Tronox Holdings plc Ordinary Shares (UK);United States;Basic Industries;Major Chemicals
TRP;TC Energy Corporation Common Stock;Canada;Public Utilities;Natural Gas Distribution
TRQ;Turquoise Hill Resources Ltd. Ordinary Shares;Canada;Basic Industries;Precious Metals
TRTN;Triton International Limited Common Shares;;Technology;Diversified Commercial Services
TRTN^A;Triton International Limited 8.50% Series A Cumulative Redeemable Perpetual  Preference Shares;;;
TRTN^B;Triton International Limited 8.00% Series B Cumulative Redeemable Perpetual Preference Shares;;;
TRTN^C;Triton International Limited 7.375% Series C Cumulative Redeemable Perpetual Preference Shares;;;
TRTN^D;Triton International Limited 6.875% Series D Cumulative Redeemable Perpetual Preference Shares;;;
TRTX;TPG RE Finance Trust Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
TRU;TransUnion Common Stock;United States;Finance;Finance: Consumer Services
TRV;The Travelers Companies Inc. Common Stock;United States;Finance;Property-Casualty Insurers
TS;Tenaris S.A. American Depositary Shares;Luxembourg;Basic Industries;Steel/Iron Ore
TSE;Trinseo S.A. Ordinary Shares;;Basic Industries;Major Chemicals
TSI;TCW Strategic Income Fund Inc. Common Stock;United States;;
TSLX;Sixth Street Specialty Lending Inc. Common Stock;;;
TSM;Taiwan Semiconductor Manufacturing Company Ltd.;Taiwan;Technology;Semiconductors
TSN;Tyson Foods Inc. Common Stock;United States;Consumer Non-Durables;Meat/Poultry/Fish
TSQ;Townsquare Media Inc. Class A Common Stock;United States;Consumer Services;Broadcasting
TT;Trane Technologies plc;Ireland;Capital Goods;Auto Parts:O.E.M.
TTC;Toro Company (The) Common Stock;United States;Capital Goods;Tools/Hardware
TTI;Tetra Technologies Inc. Common Stock;United States;Energy;Oil & Gas Production
TTM;Tata Motors Ltd Tata Motors Limited;India;Capital Goods;Auto Manufacturing
TTP;Tortoise Pipeline & Energy Fund Inc. Common Stock;United States;;
TU;Telus Corporation Ordinary Shares;Canada;Public Utilities;Telecommunications Equipment
TUFN;Tufin Software Technologies Ltd. Ordinary Shares;;Technology;EDP Services
TUP;Tupperware Brands Corporation Common Stock;United States;Consumer Non-Durables;Plastic Products
TV;Grupo Televisa S.A. Common Stock;Mexico;Consumer Services;Broadcasting
TVC;Tennessee Valley Authority Common Stock;United States;Public Utilities;Electric Utilities: Central
TVE;Tennessee Valley Authority;United States;Public Utilities;Electric Utilities: Central
TWI;Titan International Inc. (DE) Common Stock;United States;Basic Industries;Steel/Iron Ore
TWLO;Twilio Inc. Class A Common Stock;United States;Technology;Computer Software: Prepackaged Software
TWN;Taiwan Fund Inc. (The) Common Stock;United States;;
TWND;Tailwind Acquisition Corp. Class A Common Stock;;Finance;Business Services
TWO;Two Harbors Investment Corp;United States;Consumer Services;Real Estate Investment Trusts
TWO^A;Two Harbors Investments Corp 8.125% Series A Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock ($25.00 liquidation preference per share);United States;;
TWO^B;Two Harbors Investments Corp 7.625% Series B Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;United States;;
TWO^C;Two Harbors Investments Corp 7.25% Series C Fixed-to-Floating Rate Cumulative Redeemable Preferred Stock;United States;;
TWO^D;Two Harbors Investments Corp 7.75% Series D Cumulative Redeemable Preferred Stock;United States;;
TWO^E;Two Harbors Investments Corp 7.50% Series E Cumulative Redeemable Preferred Stock;United States;;
TWTR;Twitter Inc. Common Stock;;Technology;Computer Software: Programming Data Processing
TX;Ternium S.A. Ternium S.A. American Depositary Shares (each representing ten shares USD1.00 par value);Luxembourg;Basic Industries;Steel/Iron Ore
TXT;Textron Inc. Common Stock;United States;Capital Goods;Aerospace
TY;Tri Continental Corporation Common Stock;United States;;
TY^;Tri Continental Corporation Preferred Stock;United States;Consumer Services;Miscellaneous
TYG;Tortoise Energy Infrastructure Corporation Common Stock;United States;;
TYL;Tyler Technologies Inc. Common Stock;United States;Technology;Computer Software: Prepackaged Software
U;Unity Software Inc. Common Stock;United States;Technology;Computer Software: Prepackaged Software
UA;Under Armour Inc. Class C Common Stock;United States;Consumer Non-Durables;Apparel
UAA;Under Armour Inc. Class A Common Stock;United States;Consumer Non-Durables;Apparel
UAN;CVR Partners LP Common Units representing Limited Partner Interests;United States;Basic Industries;Agricultural Chemicals
UBA;Urstadt Biddle Properties Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
UBER;Uber Technologies Inc. Common Stock;;Miscellaneous;Business Services
UBP;Urstadt Biddle Properties Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
UBP^H;Urstadt Biddle Properties Inc. 6.250% Series H Cumulative Redeemable Preferred Stock;United States;;
UBP^K;Urstadt Biddle Properties Inc. 5.875% Series K Cumulative Redeemable Preferred Stock;United States;;
UBS;UBS Group AG Registered Ordinary Shares;Switzerland;Finance;Major Banks
UDR;UDR Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
UE;Urban Edge Properties Common Shares of Beneficial Interest;United States;Finance;Real Estate
UFI;Unifi Inc. New Common Stock;United States;Consumer Non-Durables;Textiles
UFS;Domtar Corporation (NEW) Common Stock;Canada;Basic Industries;Paper
UGI;UGI Corporation Common Stock;United States;Public Utilities;Natural Gas Distribution
UGP;Ultrapar Participacoes S.A. (New) American Depositary Shares (Each representing one Common Share);Brazil;Public Utilities;Oil/Gas Transmission
UHS;Universal Health Services Inc. Common Stock;United States;Health Care;Hospital/Nursing Management
UHT;Universal Health Realty Income Trust Common Stock;United States;Consumer Services;Real Estate Investment Trusts
UI;Ubiquiti Inc. Common Stock;United States;Technology;Radio And Television Broadcasting And Communications Equipment
UIS;Unisys Corporation New Common Stock;United States;Technology;EDP Services
UL;Unilever PLC Common Stock;United Kingdom;Basic Industries;Package Goods/Cosmetics
UMC;United Microelectronics Corporation (NEW) Common Stock;Taiwan;Technology;Semiconductors
UMH;UMH Properties Inc. Common Stock;United States;Consumer Services;Real Estate Investment Trusts
UMH^C;UMH Properties Inc. 6.75% Series C Cumulative Redeemable Preferred Stock  Liquidation Preference $25 per share;United States;;
UMH^D;UMH Properties Inc. 6.375% Series D Cumulative Redeemable Preferred Stock Liquidation Preference $25 per share;United States;;
UNF;Unifirst Corporation Common Stock;United States;Consumer Services;Other Consumer Services
UNFI;United Natural Foods Inc. Common Stock;United States;Consumer Non-Durables;Food Distributors
UNH;UnitedHealth Group Incorporated Common Stock (DE);United States;Health Care;Medical Specialities
UNM;Unum Group Common Stock;United States;Finance;Accident &Health Insurance
UNMA;Unum Group 6.250% Junior Subordinated Notes due 2058;United States;Finance;Accident &Health Insurance
UNP;Union Pacific Corporation Common Stock;United States;Transportation;Railroads
UNVR;Univar Solutions Inc. Common Stock;United States;Consumer Durables;Specialty Chemicals
UPS;United Parcel Service Inc. Common Stock;United States;Transportation;Trucking Freight/Courier Services
URI;United Rentals Inc. Common Stock;United States;Technology;Diversified Commercial Services
USA;Liberty All-Star Equity Fund Common Stock;United States;;
USAC;USA Compression Partners LP Common Units Representing Limited Partner Interests;United States;Public Utilities;Natural Gas Distribution
USB;U.S. Bancorp Common Stock;United States;Finance;Major Banks
USB^A;U.S. Bancorp Depositary Shares Each representing a 1/100th interest in a share of Series A Non-CumulativePerpetual Pfd Stock;United States;Finance;Major Banks
USB^H;U.S. Bancorp Depositary Shares repstg 1/1000th Pfd Ser B;United States;;
USB^M;U.S. Bancorp Depositary Shares Representing 1/1000th Interest in a Shares Series F;United States;;
USB^P;U.S. Bancorp Depositary Shares each representing a 1/1000th interest in a share of Series K Non-Cumulative Perpetual Preferred Stock;United States;;
USB^Q;U.S. Bancorp Depositary Shares Each Representing a 1/1000th Interest in a Share of Series L Non-Cumulative Perpetual Preferred Stock;United States;;
USB^R;U.S. Bancorp;United States;;
USDP;USD Partners LP Common Units representing limited partner interest;United States;Transportation;Railroads
USFD;US Foods Holding Corp. Common Stock;United States;Consumer Non-Durables;Food Distributors
USM;United States Cellular Corporation Common Stock;United States;Public Utilities;Telecommunications Equipment
USNA;USANA Health Sciences Inc. Common Stock;United States;Consumer Durables;Specialty Chemicals
